jzrq,plrq,nbysk,gdzcql,yffbzk,jsbfj,ysbf,ysfbzk,ysfbhtzbj,ysgl,ysckts,ysbtk,ysbzj,dfy,dclldzcsy,ynndqdfldzc,cqysk,qtcqtz,gdzcyz,gdzcjz,gdzcjzzbj,scxswzc,gyxswzc,yqzc,kfzc,gqfzltq,qtfldzc,yfsxfyj,qtjyk,yfbzj,nbyfk,ytfy,bxhtzbj,dlmmzqk,dlcxzqk,gjpjjs,gnpjjs,dysr,yfdqzq,cqdysr,wqddtzss,nfpxjgl,yjfz,xsckjtycf,yjldfz,j_kcg,hbzj,cczj,jyxjrzc,ysjrzc,yspj,yszk,yfkx,yslx,qtysk,mrfsjrzck,gyjzjzbdqjsrdq,ch,qtldzc,ldzchj,ffdkjjd,kkgsjrzc,cyzdqtz,cqgqtz,tzxfd,ljzj,gdzc,zjgc,gcwz,cqfz,wxzc,sy,cqdtfy,dysdszc,fldzchj,zczj,dqjk,xzyhyhk,crzj,jyxjrfz,ysjrfz,yfpj,yfzk,ysk,mchgjrzck,yfgzxc,yjsf,yflx,yfgl,qtfzk,ynndqdfldfz,qtldfz,ldfzhj,cqjk,yfzq,cqyfk,zxyfk,dysdsfz,qtfldfz,fldfzhj,fzhj,sszb,zbgj,zxzb,ylgj,ybfxzb,wfplr,wbbzbzhc,gsmgdqsyhj,ssgdqy,syzqyhj,fzhgdqyzj,dm
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,507100284.42,-,-,-,-,-,-,-,-,-,-,1000000.0,-,-,-,-,-,-,-,-,459660773.67,-,-,2600650.0,196574609.66,1093394324.53,10890027.78,-,-,-,-,392315860.29,88895345.34,2841025617.04,-,-,-,21282519.61,20423226.94,-,222625302.13,78402194.16,-,9391432.73,49648820.45,-,-,31511843.18,932325039.73,3773350656.77,662467222.23,-,-,-,-,350881288.8,318948253.06,32471061.89,-,-,8602337.32,-,-,-,13232035.0,374810377.13,2193682016.25,70056388.89,-,-,-,657667.5,-,79447821.62,2273129837.87,534424000.0,425660028.19,981174.87,78677740.88,-,458549292.46,-,1500220818.9,-,1500220818.9,3773350656.77,001208.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,5220366.9,-,-,-,-,-,-,-,-,-,-,-,-,13100005.29,-,-,-,-,-,-,-,-,-,-,7649093.26,-,-,-,-,13967810.49,-,-,-,313986184.64,-,115000000.0,-,435596.35,113954262.99,26845257.71,-,-,-,-,319190450.14,16489075.93,923600483.09,-,-,-,-,-,-,147661131.04,82320487.47,-,30356024.79,331509315.92,509584.29,5220366.9,45990338.41,640397759.37,1563998242.46,-,-,-,-,-,-,204416308.32,11597694.32,-,18770288.78,9524203.2,-,-,-,6908181.66,6140442.4,270098344.45,-,-,-,-,2682392.78,-,30356024.79,300454369.24,131522720.0,750237756.36,-,26948365.28,-,355216500.47,-,1263925342.11,-381468.89,1263543873.22,1563998242.46,001209.SZ
20230331,20230428,-,-,0.0,0.0,0.0,0.0,0.0,-,-,-,-,67616919.7,-,0.0,0.0,-,-,-,-,0.0,-,0.0,0.0,-,53987178.4,0.0,-,-,-,-,-,0.0,0.0,-,-,28916311.14,-,-,-,-,17871217.52,-,-,0.0,495828222.43,0.0,331297107.85,0.0,228000.0,322015624.98,18305467.23,-,-,0.0,-,13088263.35,4039863.14,1194707669.1,0.0,-,-,10486843.7,0.0,-,276508236.2,55432642.19,-,106913278.94,82536991.0,10929080.09,67616919.7,14420568.9,573336181.48,1768043850.58,0.0,0.0,0.0,0.0,0.0,0.0,120016304.91,19821070.45,0.0,17045650.38,24995064.76,-,-,-,6277590.33,620509.63,216258936.94,1850000.0,0.0,-,-,26146297.38,33860767.01,108763278.94,325022215.88,90748077.0,644371689.64,0.0,45374038.5,0.0,600782534.03,-,1381276339.17,61745295.53,1443021634.7,1768043850.58,001210.SZ
20230331,20230425,-,-,-,-,-,-,-,-,-,-,-,11212917.69,-,-,-,-,-,-,-,-,-,-,-,-,23654216.64,-,-,-,-,-,-,-,-,-,-,26186145.5,-,-,-,-,7413276.18,-,-,-,88318285.71,-,138528532.8,-,100000.0,273955110.42,32030874.23,-,-,-,-,198878174.14,35698249.86,778465476.36,-,-,-,-,-,-,323141527.1,155636560.03,-,38601120.4,58152312.7,-,11212917.69,33946825.22,614583800.05,1393049276.41,180194250.01,-,-,406118.87,-,30000000.0,187983135.84,5922269.79,-,11883252.23,7639299.05,-,-,-,3137400.06,534671.76,434136257.94,40000000.0,-,-,-,322901.23,-,78601120.4,512737378.34,72000000.0,493565267.04,-,15060656.84,-,299685974.19,-,880311898.07,-,880311898.07,1393049276.41,001211.SZ
20230331,20230427,-,-,-,-,-,-,-,30652512.06,-,-,-,65890212.07,-,-,-,-,-,-,-,-,-,-,7711226.39,-,29665660.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5078275916.24,-,-,-,51174022.04,2652256206.35,322777567.94,-,-,-,-,49690217.28,93221049.25,8872102311.77,-,-,-,159973734.69,-,-,9731605614.46,170151797.47,-,362390329.7,310279266.49,-,65890212.07,135013825.47,11356790993.56,20228893305.33,-,-,-,-,-,-,970422636.82,71390211.39,-,88965178.83,22874513.14,-,-,-,115614497.75,6179371.66,1416966191.54,-,-,-,-,95226873.91,-,362390329.7,1779356521.24,4444444444.0,11709737743.13,401227585.15,164642360.5,-,1720992121.7,-,18449536784.09,-,18449536784.09,20228893305.33,001213.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,14526806.37,-,-,-,-,-,-,-,-,-,-,-,-,58646384.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47471938.0,220044851.51,-,-,-,-,72395728.69,16689716.68,-,-,-,-,206460224.53,24859673.43,545635048.52,-,-,-,41413896.33,-,-,666945821.58,123592129.0,-,24021101.16,42762655.07,-,14526806.37,14362431.31,988394728.65,1534029777.17,0.0,-,-,-,-,-,154720626.91,8536196.97,-,13301389.76,22277667.16,-,-,-,9822552.68,-,307173420.31,112000000.0,-,-,-,23207772.8,-,136021101.16,443194521.47,86642436.0,564604498.09,-,40027145.84,-,447391902.36,-,1091194044.29,-358788.59,1090835255.7,1534029777.17,001215.SZ
20230331,20230425,-,-,-,-,-,-,-,-,-,-,-,83619242.39,-,-,-,-,-,-,-,-,-,-,-,-,194787369.02,-,-,-,-,-,-,-,-,-,-,28042245.88,-,-,-,-,-,-,-,-,333341208.15,-,313329991.78,-,4019870.18,53563709.53,38280452.96,-,-,-,-,177877806.25,37500831.93,1231105457.86,-,-,-,-,10171749.82,-,807601106.66,419406184.67,-,70287180.71,88271124.37,12380478.24,83619242.39,11885385.93,1753920956.17,2985026414.03,-,-,-,-,-,414357526.29,316076494.71,31153143.82,-,19902906.26,10138952.04,-,-,-,-,6675995.52,808484217.05,-,-,-,-,42244934.83,-,70287180.71,878771397.76,331870000.0,848653281.93,16635213.61,118475979.04,-,790620541.69,-,2106255016.27,-,2106255016.27,2985026414.03,001217.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,-,-,30000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,958259.32,-,-,-,-,-,-,-,-,171032982.27,-,697333309.59,-,1917315.6,7646867.1,1490141.88,-,-,-,-,22961631.74,-,936062353.64,-,-,-,-,9088132.01,-,32162648.55,9962.26,-,958259.32,16167070.29,-,-,4800149.62,92309133.28,1028371486.92,-,-,-,-,-,-,36929220.65,15858158.76,-,2262080.68,9498905.1,-,5537287.6,-,-,745094.28,76672566.28,-,-,-,-,-,-,958259.32,77630825.6,115375000.0,342576591.64,1299726.7,48805197.9,-,442684145.08,-,950740661.32,-,950740661.32,1028371486.92,001219.SZ
20230331,20230425,-,-,-,-,-,-,-,-,-,-,-,631740.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1760981.5,-,-,-,-,-,-,-,-,730683821.62,-,31874314.23,-,-,141101041.53,6939709.1,-,-,-,-,146094384.99,13434496.28,1070549276.89,-,-,-,8552749.51,-,-,174946891.56,104264003.75,-,1792579.8,33822448.08,-,631740.07,4052290.75,357515114.37,1428064391.26,40000000.0,-,-,-,-,-,95844010.58,1389934.94,-,9758175.1,5124075.27,-,-,-,674917.61,18072.13,153114925.47,-,-,-,-,31598.3,-,1792579.8,154907505.27,136350000.0,553181735.69,-,36273940.0,-,427257931.08,-,1165380590.75,107776295.24,1273156885.99,1428064391.26,001222.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,512668.53,-,-,-,-,-,-,-,-,-,-,-,-,2895689.55,-,-,-,-,-,-,-,-,-,-,6137643.66,-,-,-,-,102011.67,-,-,-,1068585570.57,-,-,-,-,204192775.85,14267376.86,-,-,-,-,209021024.84,10796268.78,1580897026.73,-,-,-,-,-,-,245448306.82,74975853.16,-,6239655.33,17036177.26,-,512668.53,20247134.61,361115829.93,1942012856.66,9900000.0,-,-,-,-,-,59606169.6,41112838.83,-,9402969.51,10142998.86,-,-,-,-,5344669.05,135966204.01,-,-,-,-,-,-,6239655.33,142205859.34,66680000.0,1181340651.84,179281.4,55660900.58,0.0,495946163.5,-,1799806997.32,-,1799806997.32,1942012856.66,001223.SZ
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,626382.71,-,-,-,-,-,-,-,-,-,-,-,-,1753300.0,-,-,-,-,-,-,-,-,-,-,23902088.86,-,-,-,-,-,-,-,-,168422071.8,-,262023737.92,-,23789300.0,334941005.96,19908540.93,-,-,-,-,85330761.9,9675.0,925260614.49,-,-,-,-,-,-,121512539.22,89737742.05,-,23902088.86,18905036.02,-,626382.71,7622332.7,240250432.7,1165511047.19,97496544.12,-,-,-,-,85912264.54,63080775.07,2320363.59,-,9411826.17,6439547.46,-,-,-,-,13359347.26,280163027.66,90000000.0,-,-,-,-,-,113902088.86,394065116.52,74666700.0,479718611.79,-,21853056.33,-,195207562.55,-,771445930.67,-,771445930.67,1165511047.19,001226.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,248914797.14,18486882288.18,-,-,22392200727.98,40807889767.8,38394866492.58,-,-,-,-,-,-,11802184556.06,-,-,-,-,229894776936.42,-,-,110854862.38,30952285.84,-,1130537475.83,90000.0,-,-,116686943.63,-,-,2849311533.05,-,462288590882.98,-,10444386930.64,3885940222.23,-,-,-,-,-,39490571740.5,76218384.42,325795899.68,-,-,-,-,-,-,-,22472889116.57,-,-,265890078.1,-,-,429823609364.35,5695697168.0,5558698307.93,-,1873564169.49,5557400716.26,8084184022.73,-,32144610264.44,320371254.19,32464981518.63,462288590882.98,001227.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,3034645.87,-,-,-,-,-,-,-,-,-,-,-,-,17500000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,704855907.72,-,90000000.0,-,-,361103937.41,84021165.92,-,-,-,-,20419868.75,257290.43,1341164251.23,-,-,-,48597854.52,23489639.17,-,335154196.44,8870664.85,-,106361986.51,284959990.7,186481805.31,3034645.87,27898531.62,1005119152.7,2346283403.93,174000000.0,-,-,-,-,23749200.0,168372618.83,6087842.75,-,21902731.1,9574543.35,-,-,-,9174596.26,-,456611696.97,-,-,-,-,45979418.06,-,106361986.51,562973683.48,103864609.0,914234614.36,-,33626499.38,-,618582390.09,-,1670308112.83,113001607.62,1783309720.45,2346283403.93,001228.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,421649.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1270336.77,-,-,-,559683563.34,-,38302250.7,-,6594097.28,62796971.4,821028.19,-,-,-,-,33978944.32,5234006.45,709283798.18,-,-,-,-,-,-,16331458.01,80068444.1,-,2292606.95,158328520.88,-,421649.81,2090225.87,260871397.23,970155195.41,-,-,-,-,-,-,4432795.61,10670872.74,-,4171036.45,4843831.48,-,-,-,2290548.46,-,30716560.23,-,-,-,-,-,-,2292606.95,33009167.18,100000000.0,571271822.12,-,20839069.44,-,245035136.67,-,937146028.23,-,937146028.23,970155195.41,001229.SZ
20230331,20230428,-,-,-,-,-,-,-,0.0,-,-,-,684268.81,-,9320392.8,75657400.84,-,-,-,-,-,-,-,-,-,5973577.48,-,-,-,-,-,-,-,-,-,-,11812295.85,-,-,-,-,452277866.1,-,-,-,395406806.04,-,272681697.11,-,-,650905635.17,17949570.48,-,-,-,-,76952533.92,258964082.06,1706911341.3,-,-,-,31828673.99,-,-,222669775.65,-,-,479035016.61,661762173.97,-,684268.81,86504404.36,1107201474.43,2814112815.73,20018194.45,-,-,-,-,-,107670315.11,20519750.4,-,95415645.69,15372999.01,0.0,545896.8,4039517.16,95252815.43,376002.98,359211137.03,245650000.0,-,-,-,0.0,-,724685016.61,1083896153.64,111393348.0,1162803659.9,2444812.44,23385213.45,-,382708605.87,-,1682735639.66,47481022.43,1730216662.09,2814112815.73,001230.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,2076727.47,-,-,-,-,-,-,-,-,-,-,-,-,4808609.51,-,-,-,-,-,-,-,-,-,-,18530918.3,-,-,-,-,7176234.14,-,-,-,468969542.1,-,4760560.0,-,5.0,192358497.12,25645293.85,-,-,-,-,302081948.4,8883049.67,1004255475.58,-,-,-,7780918.82,9572675.62,-,265021867.82,101927263.1,-,34299751.52,68967523.75,-,2076727.47,19561573.14,487780785.46,1492036261.04,64371637.74,-,-,5299650.0,-,111040000.0,124819072.19,9235558.53,-,18957689.83,639574.53,-,-,-,886965.48,571964.66,343613196.39,-,-,-,-,648411.52,-,34299751.52,377912947.91,110000000.0,550724734.61,-,57515463.76,-,400190269.15,-,1118020782.14,-3897469.01,1114123313.13,1492036261.04,001238.SZ
20230331,20230425,-,-,-,-,-,-,-,-,-,-,-,70974.51,-,-,-,-,-,-,-,-,-,-,-,-,12580825.29,-,-,-,-,-,-,-,-,-,-,25413562.64,-,-,-,-,-,-,-,-,245909822.0,-,-,-,70987035.83,215549451.68,4465598.25,-,-,-,-,39807527.03,2047248.77,661612967.44,-,-,-,-,-,-,83797011.42,140707482.17,-,25413562.64,56533579.11,9759608.33,70974.51,3562155.99,309812174.16,971425141.6,1001130.56,-,-,-,-,15294496.31,40221895.52,5251732.71,-,2864590.81,14583761.27,-,-,-,8602699.77,45948650.15,147290678.92,-,-,-,-,-,-,25413562.64,172704241.56,80000000.0,376972901.21,4200503.94,27083738.71,-,264582523.31,-,752839667.17,45881232.87,798720900.04,971425141.6,001255.SZ
20230331,20230429,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,-,0.0,0.0,-,-,-,-,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,-,-,0.0,0.0,-,-,107766.67,-,-,-,-,1128694.14,-,-,0.0,702739988.58,0.0,0.0,0.0,-,11739462.93,11846666.88,0.0,13397281.39,0.0,-,136017022.39,0.0,876689746.8,0.0,-,-,0.0,0.0,-,217575249.64,33373428.52,-,4451222.84,41970088.28,0.0,0.0,896320.08,293815086.52,1170504833.32,0.0,0.0,0.0,0.0,0.0,0.0,42735450.26,42308906.73,0.0,4717696.42,2721011.93,0.0,0.0,1706048.83,0.0,0.0,94189114.17,0.0,0.0,-,-,3214762.03,0.0,4451222.84,98640337.01,142612558.0,686972882.6,510000.0,31252757.05,0.0,210516298.66,-,1071864496.31,0.0,1071864496.31,1170504833.32,001256.SZ
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6447227.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,270303313.82,-,100092155.56,-,19096860.45,117919857.8,7325454.1,-,-,-,-,102949516.29,6703815.05,668161674.0,-,-,-,-,12360110.63,-,251062214.94,68272453.02,-,6966646.55,36293379.23,-,-,3158791.99,385271734.69,1053433408.69,49955088.89,-,-,-,-,46908026.18,42085267.71,1024691.0,-,3050205.49,4635507.02,-,-,-,5432547.3,15004860.63,255877835.1,-,-,-,-,-,-,6966646.55,262844481.65,115000000.0,478508931.68,-,21777052.89,-,175347961.87,-,790588927.04,-,790588927.04,1053433408.69,001260.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,7762336.0,-,-,43641745.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78000.0,-,-,15886000.0,340209837.29,-,58234951.11,-,5237120.0,409850267.0,1555674.57,256500.0,-,-,-,200833234.09,13889244.65,2161836432.55,-,-,-,14270788.76,-,-,34785426.82,-,-,12309780.72,182022.34,-,7762336.0,41223635.98,289024412.53,2450860845.08,400468662.5,-,-,-,-,28589103.38,419979420.9,17295659.61,-,6875824.89,15319264.55,0.0,4839085.4,21967140.39,2739634.52,14494755.58,932568551.72,-,-,-,-,476867.55,-,12309780.72,944878332.44,277497822.0,498715486.41,-,95480954.62,-,647391987.07,-,1503200250.1,2782262.54,1505982512.64,2450860845.08,001267.SZ
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,403176.7,-,-,-,-,-,-,-,-,-,-,-,-,2571827.59,-,-,-,-,-,-,-,-,-,-,12485947.39,-,-,-,-,-,-,-,-,102526889.9,-,-,-,15118704.05,385737009.23,988895.61,-,-,-,-,66312887.41,10190038.1,632192780.48,-,-,-,-,-,-,466426256.05,77648348.22,-,17454854.93,42569318.19,-,403176.7,4405608.82,595316204.22,1227508984.7,114236495.66,-,-,-,-,4872650.14,106620541.13,1004807.54,-,11681828.3,4795988.17,-,-,-,2150000.0,10791990.14,256303883.0,1850000.0,-,-,-,3669615.25,1299292.29,19304854.93,275608737.93,107933334.0,595715880.32,-,24991248.96,-,223259783.49,-,951900246.77,-,951900246.77,1227508984.7,001268.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50486485.01,-,-,-,-,-,-,-,-,-,-,9189531.6,-,-,-,-,-,-,-,-,105055766.4,-,492290821.92,-,120200752.65,290100857.52,26516769.15,-,-,-,-,146735748.66,-,1182788302.37,-,-,-,-,-,-,72114197.57,449561.83,-,13927892.16,8494771.87,-,-,3140473.19,228335832.77,1411124135.14,-,-,-,-,-,-,8490957.56,6401769.92,-,2701675.8,1868496.59,-,-,-,340252.21,1150.44,20659301.98,-,-,-,-,4390848.41,-,13927892.16,34587194.14,111812946.0,885364849.22,-,34186494.77,-,319885099.01,-,1376536941.0,-,1376536941.0,1411124135.14,001270.SZ
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,120003947.73,-,3704545.0,-,-,-,-,-,-,-,-,-,-,11635964.02,-,-,-,-,-,-,-,-,-,-,12676585.93,-,-,-,-,230281.56,-,-,-,868286423.61,-,-,-,41656929.02,319310200.74,15388626.32,-,-,-,-,555257641.0,27256634.66,1918852682.6,-,-,-,-,33549.67,-,375642414.21,135731179.93,-,30182257.15,106581103.7,-,120003947.73,21397798.15,791789836.46,2710642519.06,343467554.01,-,-,-,-,511924171.43,470574682.77,27321114.62,-,24117540.2,17259315.35,-,-,-,18456717.5,4799792.78,1427655518.42,26770000.0,-,-,-,1451557.97,-,56952257.15,1484607775.57,123733400.0,729685611.67,-,24673958.9,-,345228242.8,-,1223184665.44,2850078.05,1226034743.49,2710642519.06,001278.SZ
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,9392195.89,-,9180607.2,51150253.55,-,-,-,-,-,-,-,-,-,1918177654.12,-,-,-,-,-,-,-,-,-,-,118544405.48,-,-,-,-,741259392.86,-,-,-,4823895340.19,-,-,-,27937827.56,1777361919.72,540682907.19,-,-,-,-,477715821.32,249968639.83,7959524168.19,-,-,-,1568009024.07,76084791.88,-,29226445702.42,5105230252.63,-,2602809975.36,7059469017.66,196366505.3,9392195.89,495546477.27,50029699590.3,57989223758.49,2839308002.52,-,-,-,-,25500000.0,3526943785.66,282358916.36,-,338506381.18,614423058.66,-,1551744517.64,-,3179393871.58,57037472.3,13339831783.73,20691558608.96,-,-,-,53550069.21,-,23294368584.32,36634200368.05,3000000000.0,7944726442.12,663093896.03,589454789.6,-,3676373388.41,-,15983960934.11,5371062456.33,21355023390.44,57989223758.49,001286.SZ
20230331,20230426,-,-,0.0,0.0,0.0,0.0,0.0,36981720.65,-,-,-,32159308.04,-,0.0,0.0,-,-,-,-,0.0,-,0.0,27305452.28,-,4009748708.58,0.0,-,-,-,-,-,0.0,0.0,-,-,217467621.74,-,-,-,-,90000263.27,-,-,0.0,18982282736.44,0.0,631837626.83,0.0,89354811.0,279353657.53,743018442.95,0.0,706435891.19,0.0,-,796497868.02,2156249206.12,54035109571.39,0.0,-,-,5687098401.44,18652523.91,-,133384270619.13,20967562901.89,-,1427284172.81,7691644205.47,195617385.72,32159308.04,454146150.91,173606812975.49,227641922546.88,17459733373.91,0.0,0.0,29031246.15,0.0,1187411917.02,9976118132.31,380799870.84,0.0,937265726.29,843104521.74,0.0,652850058.34,5236878470.07,20340848429.86,10015919087.84,67059960834.37,65366199151.03,10911785425.48,-,-,262922271.31,0.0,77705268749.32,144765229583.69,8381963164.0,14419422881.54,100531017.3,2822760757.83,0.0,40946280153.6,-,71299121945.71,11577571017.48,82876692963.19,227641922546.88,001289.SZ
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1954622.64,-,-,-,-,-,-,-,-,-,-,5424189.83,-,-,-,-,936818.82,-,-,-,490781342.77,-,416960282.63,-,-,21140505.26,6544268.14,-,-,-,-,16340874.87,31322687.14,983971245.41,-,-,-,95576728.09,-,-,430148344.36,13605862.14,-,6836974.57,33502500.49,-,-,929607.39,581282000.0,1565253245.41,-,-,-,-,-,-,21774552.2,242829912.48,-,1588918.91,5196433.52,-,-,-,175300.54,21862507.98,306786518.4,-,-,-,-,0.0,0.0,6836974.57,313623492.97,187579697.0,508167010.56,13219831.29,20734466.43,-,516848683.96,-,1249525214.06,2104538.38,1251629752.44,1565253245.41,001299.SZ
20230331,20230428,-,-,-,-,-,-,-,0.0,-,-,-,17589773.48,-,0.0,-,-,-,-,-,-,-,-,-,-,361005482.99,-,-,-,-,-,-,-,-,-,-,3509477.6,-,-,-,-,28262459.34,-,-,-,3324694367.69,-,1216125206.17,0.0,3979742.9,1784092865.74,44706560.77,0.0,30129444.77,-,-,2007947313.83,512129610.79,8950849426.63,-,-,-,-,-,-,847707667.81,11630085.13,-,37463762.76,53521861.25,-,17589773.48,94062431.74,1385517302.4,10336366729.03,1899782547.16,-,-,-,-,455200052.93,1195430113.21,317150617.87,-,89251280.31,36155208.23,-,-,-,-,96272050.34,4102343343.67,-,-,-,-,5691825.82,-,37463762.76,4139807106.43,523233750.0,2398414408.72,-,187463919.8,-,3077057122.62,-,6185764988.05,10794634.55,6196559622.6,10336366729.03,001308.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,31263690.86,-,-,-,-,-,-,-,-,-,-,-,-,31658128.07,-,-,-,-,-,-,-,-,-,-,28411688.64,-,-,-,-,-,-,-,-,211460393.2,-,90153452.05,-,11789823.0,290609063.02,123751188.48,288602.74,-,-,-,851645017.8,82636691.32,1702125266.48,-,-,-,2969711.45,-,-,31193342.89,67935412.04,-,158133347.94,5327820.8,-,31263690.86,10632361.56,323756045.89,2025881312.37,396729249.85,-,-,-,-,229686521.34,108795489.38,1459361.41,-,9623407.5,1075706.09,554045.39,-,-,21347911.14,80157.28,775439791.15,45000000.0,-,-,-,376861.34,-,203133347.94,978573139.09,80176800.0,739531978.75,-,22403388.7,-,202356948.11,-,1046939869.88,368303.4,1047308173.28,2025881312.37,001309.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,3994144.84,-,12402423.03,8076290.09,-,-,-,-,-,-,-,-,-,43228440.8,-,-,-,-,-,-,-,-,-,-,24605812.1,-,-,-,-,16763550.57,-,-,30681916.0,657242545.48,-,733418879.58,-,3500000.0,1344107287.87,79245496.3,-,24474646.83,-,-,660526870.21,13689934.41,3528608083.71,-,-,-,-,-,-,899795215.62,60141704.38,-,41451981.45,174465442.09,20263358.77,3994144.84,111701811.94,1321749576.37,4850357660.08,1267126354.55,-,-,-,-,231803956.65,259982924.99,288892207.04,-,21652867.58,12598906.93,-,-,-,6842582.01,-,2099169485.5,-,-,-,-,-,-,41451981.45,2140621466.95,700000000.0,643050330.49,-,123442433.76,-,1277918730.21,-,2713729578.46,-3993385.33,2709736193.13,4850357660.08,001313.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,892678.47,-,-,-,-,-,-,-,-,-,-,-,-,158880.36,-,-,-,-,-,-,-,-,-,-,32364250.2,-,-,-,-,-,-,-,-,143102887.16,-,138167301.37,-,-,304854940.7,6340428.27,-,-,-,-,4961880.2,19275403.29,673748881.29,-,-,-,27705912.16,47857945.68,-,128463419.04,285034065.18,-,62749143.98,124234571.29,-,892678.47,8363232.04,668015649.17,1341764530.46,110000000.0,-,-,-,-,54174562.64,182729295.96,1559994.4,-,5079452.36,3371892.3,-,-,-,12046399.64,-,383794010.24,90520146.67,-,-,-,-,-,153269290.65,537063300.89,80040000.0,443624534.53,-,38699047.42,-,242051927.44,-,804415509.39,285720.18,804701229.57,1341764530.46,001317.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,12836302.18,-,-,-,-,-,-,-,36130268.53,-,-,-,-,100000000.0,-,-,-,-,-,-,-,-,-,-,4718564.79,-,-,-,-,-,-,-,-,366068650.02,-,30000000.0,-,-,27445389.98,12276178.69,-,-,-,-,40238717.75,450060614.98,939246504.6,-,-,-,-,-,-,226499376.0,9454601.76,-,10941571.38,23170026.94,-,12836302.18,1298896.83,414845630.82,1354092135.42,-,-,-,-,-,-,31441935.81,-,-,6274209.12,3708856.69,-,-,-,878213.22,-,47441288.41,-,-,-,-,6137769.63,-,10941571.38,58382859.79,282660000.0,563294988.95,-,102124543.59,-,337878546.18,-,1285958078.72,9751196.91,1295709275.63,1354092135.42,001318.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,34100779.79,-,-,-,-,-,-,-,-,-,-,-,-,5241098.67,-,-,-,-,-,-,-,-,-,-,4230955.18,-,-,-,-,5408549.07,-,-,-,211367526.61,-,251361882.14,-,28831704.32,245412182.01,14655305.11,-,-,-,-,186279463.8,12802257.47,953586065.86,-,-,-,12012844.47,11648136.61,-,336579925.19,17960876.96,-,13769773.85,57910379.38,-,34100779.79,10436637.31,522008239.82,1475594305.68,-,-,-,-,-,18658679.87,118311726.78,43569168.17,-,12773474.34,7295729.02,-,-,-,10885341.85,29350610.72,250229244.07,10000000.0,-,-,-,1387813.05,-,23769773.85,273999017.92,141400000.0,718416897.28,-,33763347.26,-,290088601.57,-,1185886650.99,15708636.77,1201595287.76,1475594305.68,001319.SZ
